id,round,page_name,time_spent,time_entered,time_done
ucQQ,6,S3,4,2023-01-18T13:33:15Z,2023-01-18T13:33:19Z
ucQQ,7,S2,9,2023-01-18T13:33:19Z,2023-01-18T13:33:28Z
ucQQ,7,S3,26,2023-01-18T13:33:28Z,2023-01-18T13:33:54Z
ucQQ,8,S2,8,2023-01-18T13:33:54Z,2023-01-18T13:34:02Z
ucQQ,8,S3,6,2023-01-18T13:34:02Z,2023-01-18T13:34:08Z
ucQQ,9,S2,28,2023-01-18T13:34:08Z,2023-01-18T13:34:36Z
ucQQ,9,S3,4,2023-01-18T13:34:36Z,2023-01-18T13:34:40Z
ucQQ,10,S2,26,2023-01-18T13:34:40Z,2023-01-18T13:35:06Z
ucQQ,10,S3,11,2023-01-18T13:35:06Z,2023-01-18T13:35:17Z
ucQQ,10,S4,274,2023-01-18T13:35:17Z,2023-01-18T13:39:51Z
wL2u,1,S0,0,2023-01-18T08:26:21Z,2023-01-18T08:26:21Z
wL2u,1,S1,155,2023-01-18T08:26:21Z,2023-01-18T08:28:56Z
wL2u,1,S2,41,2023-01-18T08:28:56Z,2023-01-18T08:29:37Z
wL2u,1,S3,25,2023-01-18T08:29:37Z,2023-01-18T08:30:02Z
wL2u,2,S2,18,2023-01-18T08:30:02Z,2023-01-18T08:30:20Z
wL2u,2,S3,9,2023-01-18T08:30:20Z,2023-01-18T08:30:29Z
wL2u,3,S2,19,2023-01-18T08:30:29Z,2023-01-18T08:30:48Z
wL2u,3,S3,3,2023-01-18T08:30:48Z,2023-01-18T08:30:51Z
wL2u,4,S2,17,2023-01-18T08:30:51Z,2023-01-18T08:31:08Z
wL2u,4,S3,9,2023-01-18T08:31:08Z,2023-01-18T08:31:17Z
wL2u,5,S2,22,2023-01-18T08:31:17Z,2023-01-18T08:31:39Z
wL2u,5,S3,3,2023-01-18T08:31:39Z,2023-01-18T08:31:42Z
wL2u,6,S2,13,2023-01-18T08:31:42Z,2023-01-18T08:31:55Z
wL2u,6,S3,3,2023-01-18T08:31:55Z,2023-01-18T08:31:58Z
wL2u,7,S2,21,2023-01-18T08:31:58Z,2023-01-18T08:32:19Z
wL2u,7,S3,7,2023-01-18T08:32:19Z,2023-01-18T08:32:26Z
wL2u,8,S2,11,2023-01-18T08:32:26Z,2023-01-18T08:32:37Z
wL2u,8,S3,8,2023-01-18T08:32:37Z,2023-01-18T08:32:45Z
wL2u,9,S2,24,2023-01-18T08:32:45Z,2023-01-18T08:33:09Z
wL2u,9,S3,5,2023-01-18T08:33:09Z,2023-01-18T08:33:14Z
wL2u,10,S2,16,2023-01-18T08:33:14Z,2023-01-18T08:33:30Z
wL2u,10,S3,8,2023-01-18T08:33:30Z,2023-01-18T08:33:38Z
wL2u,10,S4,81,2023-01-18T08:33:38Z,2023-01-18T08:34:59Z
wLmJ,1,S0,0,2023-01-18T08:27:53Z,2023-01-18T08:27:53Z
wLmJ,1,S1,2,2023-01-18T08:27:53Z,2023-01-18T08:27:55Z
wLmJ,1,S2,9,2023-01-18T08:27:55Z,2023-01-18T08:28:04Z
wLmJ,1,S3,1,2023-01-18T08:28:04Z,2023-01-18T08:28:05Z
wLmJ,2,S2,4,2023-01-18T08:28:05Z,2023-01-18T08:28:09Z
wLmJ,2,S3,1,2023-01-18T08:28:09Z,2023-01-18T08:28:10Z
wLmJ,3,S2,3,2023-01-18T08:28:10Z,2023-01-18T08:28:13Z
wLmJ,3,S3,1,2023-01-18T08:28:13Z,2023-01-18T08:28:14Z
wLmJ,4,S2,3,2023-01-18T08:28:14Z,2023-01-18T08:28:17Z
wLmJ,4,S3,0,2023-01-18T08:28:17Z,2023-01-18T08:28:17Z
wLmJ,5,S2,3,2023-01-18T08:28:17Z,2023-01-18T08:28:20Z
wLmJ,5,S3,0,2023-01-18T08:28:20Z,2023-01-18T08:28:20Z
wLmJ,6,S2,3,2023-01-18T08:28:20Z,2023-01-18T08:28:23Z
wLmJ,6,S3,1,2023-01-18T08:28:23Z,2023-01-18T08:28:24Z
wLmJ,7,S2,2,2023-01-18T08:28:24Z,2023-01-18T08:28:26Z
wLmJ,7,S3,1,2023-01-18T08:28:26Z,2023-01-18T08:28:27Z
wLmJ,8,S2,2,2023-01-18T08:28:27Z,2023-01-18T08:28:29Z
wLmJ,8,S3,1,2023-01-18T08:28:29Z,2023-01-18T08:28:30Z
wLmJ,9,S2,3,2023-01-18T08:28:30Z,2023-01-18T08:28:33Z
wLmJ,9,S3,2,2023-01-18T08:28:33Z,2023-01-18T08:28:35Z
wLmJ,10,S2,5,2023-01-18T08:28:35Z,2023-01-18T08:28:40Z
wLmJ,10,S3,7,2023-01-18T08:28:40Z,2023-01-18T08:28:47Z
wLmJ,10,S4,36,2023-01-18T08:28:47Z,2023-01-18T08:29:23Z
xf1W,1,S0,0,2023-01-17T20:37:14Z,2023-01-17T20:37:14Z
xf1W,1,S1,41441,2023-01-17T20:37:14Z,2023-01-18T08:07:55Z
xf1W,1,S2,65,2023-01-18T08:07:55Z,2023-01-18T08:09:00Z
xf1W,1,S3,74,2023-01-18T08:09:00Z,2023-01-18T08:10:14Z
xf1W,2,S2,55,2023-01-18T08:10:14Z,2023-01-18T08:11:09Z
xf1W,2,S3,36,2023-01-18T08:11:09Z,2023-01-18T08:11:45Z
xf1W,3,S2,16,2023-01-18T08:11:45Z,2023-01-18T08:12:01Z
xf1W,3,S3,11,2023-01-18T08:12:01Z,2023-01-18T08:12:12Z
xf1W,4,S2,7,2023-01-18T08:12:12Z,2023-01-18T08:12:19Z
xf1W,4,S3,5,2023-01-18T08:12:19Z,2023-01-18T08:12:24Z
xf1W,5,S2,5,2023-01-18T08:12:24Z,2023-01-18T08:12:29Z
xf1W,5,S3,4,2023-01-18T08:12:29Z,2023-01-18T08:12:33Z
xf1W,6,S2,10,2023-01-18T08:12:33Z,2023-01-18T08:12:43Z
xf1W,6,S3,4,2023-01-18T08:12:43Z,2023-01-18T08:12:47Z
xf1W,7,S2,6,2023-01-18T08:12:47Z,2023-01-18T08:12:53Z
xf1W,7,S3,4,2023-01-18T08:12:53Z,2023-01-18T08:12:57Z
xf1W,8,S2,6,2023-01-18T08:12:57Z,2023-01-18T08:13:03Z
xf1W,8,S3,2,2023-01-18T08:13:03Z,2023-01-18T08:13:05Z
xf1W,9,S2,6,2023-01-18T08:13:05Z,2023-01-18T08:13:11Z
xf1W,9,S3,4,2023-01-18T08:13:11Z,2023-01-18T08:13:15Z
xf1W,10,S2,6,2023-01-18T08:13:15Z,2023-01-18T08:13:21Z
xf1W,10,S3,5,2023-01-18T08:13:21Z,2023-01-18T08:13:26Z
ycQa,1,S0,0,2023-01-17T23:33:29Z,2023-01-17T23:33:29Z
ycQa,1,S1,206,2023-01-17T23:33:29Z,2023-01-17T23:36:55Z
ycQa,1,S2,70,2023-01-17T23:36:55Z,2023-01-17T23:38:05Z
ycQa,1,S3,4,2023-01-17T23:38:05Z,2023-01-17T23:38:09Z
ycQa,2,S2,23,2023-01-17T23:38:09Z,2023-01-17T23:38:32Z
ycQa,2,S3,3,2023-01-17T23:38:32Z,2023-01-17T23:38:35Z
ycQa,3,S2,10,2023-01-17T23:38:35Z,2023-01-17T23:38:45Z
ycQa,3,S3,3,2023-01-17T23:38:45Z,2023-01-17T23:38:48Z
ycQa,4,S2,10,2023-01-17T23:38:48Z,2023-01-17T23:38:58Z
ycQa,4,S3,3,2023-01-17T23:38:58Z,2023-01-17T23:39:01Z
ycQa,5,S2,9,2023-01-17T23:39:01Z,2023-01-17T23:39:10Z
ycQa,5,S3,2,2023-01-17T23:39:10Z,2023-01-17T23:39:12Z
ycQa,6,S2,20,2023-01-17T23:39:12Z,2023-01-17T23:39:32Z
ycQa,6,S3,2,2023-01-17T23:39:32Z,2023-01-17T23:39:34Z
ycQa,7,S2,8,2023-01-17T23:39:34Z,2023-01-17T23:39:42Z
ycQa,7,S3,2,2023-01-17T23:39:42Z,2023-01-17T23:39:44Z
ycQa,8,S2,23,2023-01-17T23:39:44Z,2023-01-17T23:40:07Z
ycQa,8,S3,1,2023-01-17T23:40:07Z,2023-01-17T23:40:08Z
